city,scientific,n,prop,rank,row_number,name,value,prop2
AustinTX,Juniperus ashei,1174,0.50625269512721,1,1,natural regeneration,1171,0.504959034066408
AustinTX,Juniperus ashei,1174,0.50625269512721,1,1,planted,3,0.00129366106080207
AustinTX,Juniperus ashei,1174,0.50625269512721,1,1,not sure,0,0
AustinTX,Quercus virginiana,331,0.14273393704182838,2,2,natural regeneration,298,0.12850366537300562
AustinTX,Quercus virginiana,331,0.14273393704182838,2,2,planted,31,0.013367830961621389
AustinTX,Quercus virginiana,331,0.14273393704182838,2,2,not sure,2,8.624407072013799e-4
AustinTX,Ulmus crassifolia,179,0.0771884432945235,3,3,natural regeneration,158,0.068132815868909
AustinTX,Ulmus crassifolia,179,0.0771884432945235,3,3,planted,21,0.009055627425614488
AustinTX,Ulmus crassifolia,179,0.0771884432945235,3,3,not sure,0,0
AustinTX,Celtis laevigata,84,0.03622250970245795,4,4,natural regeneration,75,0.03234152652005175
AustinTX,Celtis laevigata,84,0.03622250970245795,4,4,planted,9,0.0038809831824062092
AustinTX,Celtis laevigata,84,0.03622250970245795,4,4,not sure,0,0
AustinTX,Prosopis glandulosa,63,0.027166882276843468,5,5,natural regeneration,63,0.027166882276843468
AustinTX,Prosopis glandulosa,63,0.027166882276843468,5,5,planted,0,0
AustinTX,Prosopis glandulosa,63,0.027166882276843468,5,5,not sure,0,0
AustinTX,Quercus buckleyi,59,0.02544200086244071,6,6,natural regeneration,55,0.02371711944803795
AustinTX,Quercus buckleyi,59,0.02544200086244071,6,6,planted,4,0.0017248814144027599
AustinTX,Quercus buckleyi,59,0.02544200086244071,6,6,not sure,0,0
AustinTX,Fraxinus pennsylvanica,50,0.0215610176800345,7,7,natural regeneration,43,0.01854247520482967
AustinTX,Fraxinus pennsylvanica,50,0.0215610176800345,7,7,planted,7,0.0030185424752048303
AustinTX,Fraxinus pennsylvanica,50,0.0215610176800345,7,7,not sure,0,0
AustinTX,Lagerstroemia indica,43,0.018542475204829666,8,8,natural regeneration,3,0.0012936610608020697
AustinTX,Lagerstroemia indica,43,0.018542475204829666,8,8,planted,40,0.017248814144027597
AustinTX,Lagerstroemia indica,43,0.018542475204829666,8,8,not sure,0,0
AustinTX,Carya illinoinensis,37,0.015955153083225527,9,9,natural regeneration,22,0.009486847779215178
AustinTX,Carya illinoinensis,37,0.015955153083225527,9,9,planted,15,0.006468305304010349
AustinTX,Carya illinoinensis,37,0.015955153083225527,9,9,not sure,0,0
AustinTX,Acer negundo,28,0.01207416990081932,10,10,natural regeneration,26,0.01121172919361794
AustinTX,Acer negundo,28,0.01207416990081932,10,10,planted,2,8.624407072013799e-4
AustinTX,Acer negundo,28,0.01207416990081932,10,10,not sure,0,0
AustinTX,Melia azedarach,26,0.01121172919361794,11,11,natural regeneration,18,0.007761966364812419
AustinTX,Melia azedarach,26,0.01121172919361794,11,11,planted,8,0.00344976282880552
AustinTX,Melia azedarach,26,0.01121172919361794,11,11,not sure,0,0
AustinTX,Ligustrum sinense,23,0.009918068132815868,12,12,natural regeneration,7,0.0030185424752048294
AustinTX,Ligustrum sinense,23,0.009918068132815868,12,12,planted,16,0.006899525657611039
AustinTX,Ligustrum sinense,23,0.009918068132815868,12,12,not sure,0,0
AustinTX,Platanus occidentalis,18,0.007761966364812419,13,13,natural regeneration,14,0.00603708495040966
AustinTX,Platanus occidentalis,18,0.007761966364812419,13,13,planted,4,0.0017248814144027597
AustinTX,Platanus occidentalis,18,0.007761966364812419,13,13,not sure,0,0
AustinTX,Triadica sebifera,18,0.007761966364812419,13,14,natural regeneration,16,0.006899525657611039
AustinTX,Triadica sebifera,18,0.007761966364812419,13,14,planted,2,8.624407072013798e-4
AustinTX,Triadica sebifera,18,0.007761966364812419,13,14,not sure,0,0
AustinTX,Ligustrum japonicum,14,0.00603708495040966,15,15,natural regeneration,6,0.00258732212160414
AustinTX,Ligustrum japonicum,14,0.00603708495040966,15,15,planted,8,0.0034497628288055198
AustinTX,Ligustrum japonicum,14,0.00603708495040966,15,15,not sure,0,0
AustinTX,Broussonetia papyrifera,13,0.00560586459680897,16,16,natural regeneration,13,0.00560586459680897
AustinTX,Broussonetia papyrifera,13,0.00560586459680897,16,16,planted,0,0
AustinTX,Broussonetia papyrifera,13,0.00560586459680897,16,16,not sure,0,0
AustinTX,Ligustrum lucidum,12,0.00517464424320828,17,17,natural regeneration,12,0.00517464424320828
AustinTX,Ligustrum lucidum,12,0.00517464424320828,17,17,planted,0,0
AustinTX,Ligustrum lucidum,12,0.00517464424320828,17,17,not sure,0,0
AustinTX,Celtis laevigata var. reticulata,10,0.004312203536006899,18,18,natural regeneration,10,0.004312203536006899
AustinTX,Celtis laevigata var. reticulata,10,0.004312203536006899,18,18,planted,0,0
AustinTX,Celtis laevigata var. reticulata,10,0.004312203536006899,18,18,not sure,0,0
AustinTX,Celtis occidentalis,10,0.004312203536006899,18,19,natural regeneration,7,0.0030185424752048294
AustinTX,Celtis occidentalis,10,0.004312203536006899,18,19,planted,3,0.0012936610608020697
AustinTX,Celtis occidentalis,10,0.004312203536006899,18,19,not sure,0,0
AustinTX,Fraxinus texensis,8,0.0034497628288055198,20,20,natural regeneration,7,0.00301854247520483
AustinTX,Fraxinus texensis,8,0.0034497628288055198,20,20,planted,1,4.3122035360068997e-4
AustinTX,Fraxinus texensis,8,0.0034497628288055198,20,20,not sure,0,0
AustinTX,Juglans nigra,8,0.0034497628288055198,20,21,natural regeneration,8,0.0034497628288055198
AustinTX,Juglans nigra,8,0.0034497628288055198,20,21,planted,0,0
AustinTX,Juglans nigra,8,0.0034497628288055198,20,21,not sure,0,0
AustinTX,Quercus muehlenbergii,8,0.0034497628288055198,20,22,natural regeneration,3,0.00129366106080207
AustinTX,Quercus muehlenbergii,8,0.0034497628288055198,20,22,planted,5,0.00215610176800345
AustinTX,Quercus muehlenbergii,8,0.0034497628288055198,20,22,not sure,0,0
AustinTX,Quercus shumardii,8,0.0034497628288055198,20,23,natural regeneration,1,4.3122035360068997e-4
AustinTX,Quercus shumardii,8,0.0034497628288055198,20,23,planted,7,0.00301854247520483
AustinTX,Quercus shumardii,8,0.0034497628288055198,20,23,not sure,0,0
AustinTX,Quercus macrocarpa,7,0.00301854247520483,24,24,natural regeneration,5,0.00215610176800345
AustinTX,Quercus macrocarpa,7,0.00301854247520483,24,24,planted,2,8.624407072013799e-4
AustinTX,Quercus macrocarpa,7,0.00301854247520483,24,24,not sure,0,0
AustinTX,Fraxinus velutina,6,0.00258732212160414,25,25,natural regeneration,6,0.00258732212160414
AustinTX,Fraxinus velutina,6,0.00258732212160414,25,25,planted,0,0
AustinTX,Fraxinus velutina,6,0.00258732212160414,25,25,not sure,0,0
AustinTX,Juniperus virginiana,6,0.00258732212160414,25,26,natural regeneration,6,0.00258732212160414
AustinTX,Juniperus virginiana,6,0.00258732212160414,25,26,planted,0,0
AustinTX,Juniperus virginiana,6,0.00258732212160414,25,26,not sure,0,0
AustinTX,Cercis canadensis,5,0.0021561017680034496,27,27,natural regeneration,0,0
AustinTX,Cercis canadensis,5,0.0021561017680034496,27,27,planted,5,0.0021561017680034496
AustinTX,Cercis canadensis,5,0.0021561017680034496,27,27,not sure,0,0
AustinTX,Sideroxylon lanuginosum ssp. lanuginosum,5,0.0021561017680034496,27,28,natural regeneration,5,0.0021561017680034496
AustinTX,Sideroxylon lanuginosum ssp. lanuginosum,5,0.0021561017680034496,27,28,planted,0,0
AustinTX,Sideroxylon lanuginosum ssp. lanuginosum,5,0.0021561017680034496,27,28,not sure,0,0
AustinTX,Sophora secundiflora,5,0.0021561017680034496,27,29,natural regeneration,5,0.0021561017680034496
AustinTX,Sophora secundiflora,5,0.0021561017680034496,27,29,planted,0,0
AustinTX,Sophora secundiflora,5,0.0021561017680034496,27,29,not sure,0,0
AustinTX,Taxodium distichum,5,0.0021561017680034496,27,30,natural regeneration,3,0.0012936610608020697
AustinTX,Taxodium distichum,5,0.0021561017680034496,27,30,planted,2,8.624407072013798e-4
AustinTX,Taxodium distichum,5,0.0021561017680034496,27,30,not sure,0,0
AustinTX,Diospyros texana,4,0.0017248814144027599,31,31,natural regeneration,4,0.0017248814144027599
AustinTX,Diospyros texana,4,0.0017248814144027599,31,31,planted,0,0
AustinTX,Diospyros texana,4,0.0017248814144027599,31,31,not sure,0,0
AustinTX,Morus alba,4,0.0017248814144027599,31,32,natural regeneration,1,4.3122035360068997e-4
AustinTX,Morus alba,4,0.0017248814144027599,31,32,planted,0,0
AustinTX,Morus alba,4,0.0017248814144027599,31,32,not sure,3,0.00129366106080207
AustinTX,Quercus texana,4,0.0017248814144027599,31,33,natural regeneration,3,0.00129366106080207
AustinTX,Quercus texana,4,0.0017248814144027599,31,33,planted,1,4.3122035360068997e-4
AustinTX,Quercus texana,4,0.0017248814144027599,31,33,not sure,0,0
AustinTX,Ulmus americana,4,0.0017248814144027599,31,34,natural regeneration,4,0.0017248814144027599
AustinTX,Ulmus americana,4,0.0017248814144027599,31,34,planted,0,0
AustinTX,Ulmus americana,4,0.0017248814144027599,31,34,not sure,0,0
AustinTX,Ulmus parvifolia,4,0.0017248814144027599,31,35,natural regeneration,0,0
AustinTX,Ulmus parvifolia,4,0.0017248814144027599,31,35,planted,4,0.0017248814144027599
AustinTX,Ulmus parvifolia,4,0.0017248814144027599,31,35,not sure,0,0
AustinTX,Pistacia chinensis,3,0.00129366106080207,36,36,natural regeneration,0,0
AustinTX,Pistacia chinensis,3,0.00129366106080207,36,36,planted,3,0.00129366106080207
AustinTX,Pistacia chinensis,3,0.00129366106080207,36,36,not sure,0,0
AustinTX,Populus deltoides,3,0.00129366106080207,36,37,natural regeneration,1,4.3122035360068997e-4
AustinTX,Populus deltoides,3,0.00129366106080207,36,37,planted,2,8.624407072013799e-4
AustinTX,Populus deltoides,3,0.00129366106080207,36,37,not sure,0,0
AustinTX,Salix nigra,3,0.00129366106080207,36,38,natural regeneration,3,0.00129366106080207
AustinTX,Salix nigra,3,0.00129366106080207,36,38,planted,0,0
AustinTX,Salix nigra,3,0.00129366106080207,36,38,not sure,0,0
AustinTX,Fraxinus berlandieriana,2,8.624407072013799e-4,39,39,natural regeneration,0,0
AustinTX,Fraxinus berlandieriana,2,8.624407072013799e-4,39,39,planted,2,8.624407072013799e-4
AustinTX,Fraxinus berlandieriana,2,8.624407072013799e-4,39,39,not sure,0,0
AustinTX,Morus rubra,2,8.624407072013799e-4,39,40,natural regeneration,1,4.3122035360068997e-4
AustinTX,Morus rubra,2,8.624407072013799e-4,39,40,planted,1,4.3122035360068997e-4
AustinTX,Morus rubra,2,8.624407072013799e-4,39,40,not sure,0,0
AustinTX,Pyrus calleryana,2,8.624407072013799e-4,39,41,natural regeneration,1,4.3122035360068997e-4
AustinTX,Pyrus calleryana,2,8.624407072013799e-4,39,41,planted,1,4.3122035360068997e-4
AustinTX,Pyrus calleryana,2,8.624407072013799e-4,39,41,not sure,0,0
AustinTX,Quercus fusiformis,2,8.624407072013799e-4,39,42,natural regeneration,2,8.624407072013799e-4
AustinTX,Quercus fusiformis,2,8.624407072013799e-4,39,42,planted,0,0
AustinTX,Quercus fusiformis,2,8.624407072013799e-4,39,42,not sure,0,0
AustinTX,Quercus polymorpha,2,8.624407072013799e-4,39,43,natural regeneration,0,0
AustinTX,Quercus polymorpha,2,8.624407072013799e-4,39,43,planted,2,8.624407072013799e-4
AustinTX,Quercus polymorpha,2,8.624407072013799e-4,39,43,not sure,0,0
AustinTX,Quercus sinuata var. breviloba,2,8.624407072013799e-4,39,44,natural regeneration,2,8.624407072013799e-4
AustinTX,Quercus sinuata var. breviloba,2,8.624407072013799e-4,39,44,planted,0,0
AustinTX,Quercus sinuata var. breviloba,2,8.624407072013799e-4,39,44,not sure,0,0
AustinTX,Quercus stellata,2,8.624407072013799e-4,39,45,natural regeneration,2,8.624407072013799e-4
AustinTX,Quercus stellata,2,8.624407072013799e-4,39,45,planted,0,0
AustinTX,Quercus stellata,2,8.624407072013799e-4,39,45,not sure,0,0
AustinTX,Sapindus saponaria var. drummondii,2,8.624407072013799e-4,39,46,natural regeneration,2,8.624407072013799e-4
AustinTX,Sapindus saponaria var. drummondii,2,8.624407072013799e-4,39,46,planted,0,0
AustinTX,Sapindus saponaria var. drummondii,2,8.624407072013799e-4,39,46,not sure,0,0
AustinTX,Ailanthus altissima,1,4.3122035360068997e-4,47,47,natural regeneration,1,4.3122035360068997e-4
AustinTX,Ailanthus altissima,1,4.3122035360068997e-4,47,47,planted,0,0
AustinTX,Ailanthus altissima,1,4.3122035360068997e-4,47,47,not sure,0,0
AustinTX,Arbutus xalapensis,1,4.3122035360068997e-4,47,48,natural regeneration,1,4.3122035360068997e-4
AustinTX,Arbutus xalapensis,1,4.3122035360068997e-4,47,48,planted,0,0
AustinTX,Arbutus xalapensis,1,4.3122035360068997e-4,47,48,not sure,0,0
AustinTX,Koelreuteria paniculata,1,4.3122035360068997e-4,47,49,natural regeneration,0,0
AustinTX,Koelreuteria paniculata,1,4.3122035360068997e-4,47,49,planted,1,4.3122035360068997e-4
AustinTX,Koelreuteria paniculata,1,4.3122035360068997e-4,47,49,not sure,0,0
AustinTX,Magnolia grandiflora,1,4.3122035360068997e-4,47,50,natural regeneration,0,0
AustinTX,Magnolia grandiflora,1,4.3122035360068997e-4,47,50,planted,1,4.3122035360068997e-4
AustinTX,Magnolia grandiflora,1,4.3122035360068997e-4,47,50,not sure,0,0
AustinTX,Parkinsonia aculeata,1,4.3122035360068997e-4,47,51,natural regeneration,1,4.3122035360068997e-4
AustinTX,Parkinsonia aculeata,1,4.3122035360068997e-4,47,51,planted,0,0
AustinTX,Parkinsonia aculeata,1,4.3122035360068997e-4,47,51,not sure,0,0
AustinTX,Phoenix dactylifera,1,4.3122035360068997e-4,47,52,natural regeneration,0,0
AustinTX,Phoenix dactylifera,1,4.3122035360068997e-4,47,52,planted,1,4.3122035360068997e-4
AustinTX,Phoenix dactylifera,1,4.3122035360068997e-4,47,52,not sure,0,0
AustinTX,Pittosporum tobira,1,4.3122035360068997e-4,47,53,natural regeneration,0,0
AustinTX,Pittosporum tobira,1,4.3122035360068997e-4,47,53,planted,1,4.3122035360068997e-4
AustinTX,Pittosporum tobira,1,4.3122035360068997e-4,47,53,not sure,0,0
AustinTX,Prunus persica,1,4.3122035360068997e-4,47,54,natural regeneration,0,0
AustinTX,Prunus persica,1,4.3122035360068997e-4,47,54,planted,1,4.3122035360068997e-4
AustinTX,Prunus persica,1,4.3122035360068997e-4,47,54,not sure,0,0
AustinTX,Prunus spp.,1,4.3122035360068997e-4,47,55,natural regeneration,0,0
AustinTX,Prunus spp.,1,4.3122035360068997e-4,47,55,planted,1,4.3122035360068997e-4
AustinTX,Prunus spp.,1,4.3122035360068997e-4,47,55,not sure,0,0
AustinTX,Pyrus communis,1,4.3122035360068997e-4,47,56,natural regeneration,0,0
AustinTX,Pyrus communis,1,4.3122035360068997e-4,47,56,planted,1,4.3122035360068997e-4
AustinTX,Pyrus communis,1,4.3122035360068997e-4,47,56,not sure,0,0
AustinTX,Quercus nigra,1,4.3122035360068997e-4,47,57,natural regeneration,0,0
AustinTX,Quercus nigra,1,4.3122035360068997e-4,47,57,planted,1,4.3122035360068997e-4
AustinTX,Quercus nigra,1,4.3122035360068997e-4,47,57,not sure,0,0
BaltimoreMD,Ailanthus altissima,40,0.075046904315197,1,1,natural regeneration,40,0.075046904315197
BaltimoreMD,Ailanthus altissima,40,0.075046904315197,1,1,planted,0,0
BaltimoreMD,Ailanthus altissima,40,0.075046904315197,1,1,not sure,0,0
BaltimoreMD,Morus alba,37,0.06941838649155722,2,2,natural regeneration,27,0.05065666041275797
BaltimoreMD,Morus alba,37,0.06941838649155722,2,2,planted,2,0.0037523452157598503
BaltimoreMD,Morus alba,37,0.06941838649155722,2,2,not sure,8,0.015009380863039401
BaltimoreMD,Ulmus americana,30,0.05628517823639775,3,3,natural regeneration,17,0.03189493433395872
BaltimoreMD,Ulmus americana,30,0.05628517823639775,3,3,planted,7,0.013133208255159474
BaltimoreMD,Ulmus americana,30,0.05628517823639775,3,3,not sure,6,0.01125703564727955
BaltimoreMD,Acer platanoides,26,0.04878048780487805,4,4,natural regeneration,20,0.0375234521575985
BaltimoreMD,Acer platanoides,26,0.04878048780487805,4,4,planted,4,0.007504690431519701
BaltimoreMD,Acer platanoides,26,0.04878048780487805,4,4,not sure,2,0.0037523452157598503
BaltimoreMD,Liriodendron tulipifera,23,0.043151969981238276,5,5,natural regeneration,21,0.039399624765478425
BaltimoreMD,Liriodendron tulipifera,23,0.043151969981238276,5,5,planted,0,0
BaltimoreMD,Liriodendron tulipifera,23,0.043151969981238276,5,5,not sure,2,0.00375234521575985
BaltimoreMD,Acer rubrum,21,0.039399624765478425,6,6,natural regeneration,12,0.0225140712945591
BaltimoreMD,Acer rubrum,21,0.039399624765478425,6,6,planted,9,0.016885553470919325
BaltimoreMD,Acer rubrum,21,0.039399624765478425,6,6,not sure,0,0
BaltimoreMD,Fraxinus pennsylvanica,20,0.0375234521575985,7,7,natural regeneration,17,0.03189493433395873
BaltimoreMD,Fraxinus pennsylvanica,20,0.0375234521575985,7,7,planted,1,0.0018761726078799252
BaltimoreMD,Fraxinus pennsylvanica,20,0.0375234521575985,7,7,not sure,2,0.0037523452157598503
BaltimoreMD,Robinia pseudoacacia,20,0.0375234521575985,7,8,natural regeneration,19,0.03564727954971857
BaltimoreMD,Robinia pseudoacacia,20,0.0375234521575985,7,8,planted,0,0
BaltimoreMD,Robinia pseudoacacia,20,0.0375234521575985,7,8,not sure,1,0.0018761726078799252
BaltimoreMD,Prunus serotina,19,0.03564727954971857,9,9,natural regeneration,15,0.028142589118198873
BaltimoreMD,Prunus serotina,19,0.03564727954971857,9,9,planted,0,0
BaltimoreMD,Prunus serotina,19,0.03564727954971857,9,9,not sure,4,0.007504690431519699
BaltimoreMD,Fagus grandifolia,18,0.03377110694183865,10,10,natural regeneration,18,0.03377110694183865
BaltimoreMD,Fagus grandifolia,18,0.03377110694183865,10,10,planted,0,0
BaltimoreMD,Fagus grandifolia,18,0.03377110694183865,10,10,not sure,0,0
BaltimoreMD,Picea abies,18,0.03377110694183865,10,11,natural regeneration,1,0.001876172607879925
BaltimoreMD,Picea abies,18,0.03377110694183865,10,11,planted,17,0.03189493433395872
BaltimoreMD,Picea abies,18,0.03377110694183865,10,11,not sure,0,0
BaltimoreMD,Acer saccharinum,16,0.0300187617260788,12,12,natural regeneration,5,0.009380863039399626
BaltimoreMD,Acer saccharinum,16,0.0300187617260788,12,12,planted,6,0.01125703564727955
BaltimoreMD,Acer saccharinum,16,0.0300187617260788,12,12,not sure,5,0.009380863039399626
BaltimoreMD,Cupressocyparis leylandii,13,0.024390243902439025,13,13,natural regeneration,0,0
BaltimoreMD,Cupressocyparis leylandii,13,0.024390243902439025,13,13,planted,13,0.024390243902439025
BaltimoreMD,Cupressocyparis leylandii,13,0.024390243902439025,13,13,not sure,0,0
BaltimoreMD,Ilex opaca,13,0.024390243902439025,13,14,natural regeneration,0,0
BaltimoreMD,Ilex opaca,13,0.024390243902439025,13,14,planted,6,0.011257035647279551
BaltimoreMD,Ilex opaca,13,0.024390243902439025,13,14,not sure,7,0.013133208255159474
BaltimoreMD,Acer negundo,12,0.0225140712945591,15,15,natural regeneration,12,0.0225140712945591
BaltimoreMD,Acer negundo,12,0.0225140712945591,15,15,planted,0,0
BaltimoreMD,Acer negundo,12,0.0225140712945591,15,15,not sure,0,0
BaltimoreMD,Sassafras albidum,12,0.0225140712945591,15,16,natural regeneration,12,0.0225140712945591
BaltimoreMD,Sassafras albidum,12,0.0225140712945591,15,16,planted,0,0
BaltimoreMD,Sassafras albidum,12,0.0225140712945591,15,16,not sure,0,0
BaltimoreMD,Carya cordiformis,10,0.01876172607879925,17,17,natural regeneration,10,0.01876172607879925
BaltimoreMD,Carya cordiformis,10,0.01876172607879925,17,17,planted,0,0
BaltimoreMD,Carya cordiformis,10,0.01876172607879925,17,17,not sure,0,0
BaltimoreMD,Pyrus calleryana,9,0.016885553470919325,18,18,natural regeneration,0,0
BaltimoreMD,Pyrus calleryana,9,0.016885553470919325,18,18,planted,7,0.013133208255159476
BaltimoreMD,Pyrus calleryana,9,0.016885553470919325,18,18,not sure,2,0.00375234521575985
BaltimoreMD,Acer palmatum,8,0.0150093808630394,19,19,natural regeneration,0,0
BaltimoreMD,Acer palmatum,8,0.0150093808630394,19,19,planted,8,0.0150093808630394
BaltimoreMD,Acer palmatum,8,0.0150093808630394,19,19,not sure,0,0
BaltimoreMD,Acer saccharum,8,0.0150093808630394,19,20,natural regeneration,2,0.00375234521575985
BaltimoreMD,Acer saccharum,8,0.0150093808630394,19,20,planted,6,0.01125703564727955
BaltimoreMD,Acer saccharum,8,0.0150093808630394,19,20,not sure,0,0
BaltimoreMD,Aesculus flava,8,0.0150093808630394,19,21,natural regeneration,8,0.0150093808630394
BaltimoreMD,Aesculus flava,8,0.0150093808630394,19,21,planted,0,0
BaltimoreMD,Aesculus flava,8,0.0150093808630394,19,21,not sure,0,0
BaltimoreMD,Fraxinus americana,7,0.013133208255159476,22,22,natural regeneration,3,0.005628517823639775
BaltimoreMD,Fraxinus americana,7,0.013133208255159476,22,22,planted,1,0.001876172607879925
BaltimoreMD,Fraxinus americana,7,0.013133208255159476,22,22,not sure,3,0.005628517823639775
BaltimoreMD,Carya alba,6,0.01125703564727955,23,23,natural regeneration,6,0.01125703564727955
BaltimoreMD,Carya alba,6,0.01125703564727955,23,23,planted,0,0
BaltimoreMD,Carya alba,6,0.01125703564727955,23,23,not sure,0,0
BaltimoreMD,Juglans nigra,6,0.01125703564727955,23,24,natural regeneration,4,0.0075046904315197
BaltimoreMD,Juglans nigra,6,0.01125703564727955,23,24,planted,0,0
BaltimoreMD,Juglans nigra,6,0.01125703564727955,23,24,not sure,2,0.00375234521575985
BaltimoreMD,Pinus strobus,6,0.01125703564727955,23,25,natural regeneration,0,0
BaltimoreMD,Pinus strobus,6,0.01125703564727955,23,25,planted,6,0.01125703564727955
BaltimoreMD,Pinus strobus,6,0.01125703564727955,23,25,not sure,0,0
BaltimoreMD,Platanus hybrida,6,0.01125703564727955,23,26,natural regeneration,0,0
BaltimoreMD,Platanus hybrida,6,0.01125703564727955,23,26,planted,6,0.01125703564727955
BaltimoreMD,Platanus hybrida,6,0.01125703564727955,23,26,not sure,0,0
BaltimoreMD,Quercus rubra,6,0.01125703564727955,23,27,natural regeneration,6,0.01125703564727955
BaltimoreMD,Quercus rubra,6,0.01125703564727955,23,27,planted,0,0
BaltimoreMD,Quercus rubra,6,0.01125703564727955,23,27,not sure,0,0
BaltimoreMD,Acer ginnala,5,0.009380863039399626,28,28,natural regeneration,0,0
BaltimoreMD,Acer ginnala,5,0.009380863039399626,28,28,planted,0,0
BaltimoreMD,Acer ginnala,5,0.009380863039399626,28,28,not sure,5,0.009380863039399626
BaltimoreMD,Phellodendron amurense,5,0.009380863039399626,28,29,natural regeneration,5,0.009380863039399626
BaltimoreMD,Phellodendron amurense,5,0.009380863039399626,28,29,planted,0,0
BaltimoreMD,Phellodendron amurense,5,0.009380863039399626,28,29,not sure,0,0
BaltimoreMD,Pinus nigra,5,0.009380863039399626,28,30,natural regeneration,0,0
BaltimoreMD,Pinus nigra,5,0.009380863039399626,28,30,planted,5,0.009380863039399626
BaltimoreMD,Pinus nigra,5,0.009380863039399626,28,30,not sure,0,0
BaltimoreMD,Quercus alba,5,0.009380863039399626,28,31,natural regeneration,5,0.009380863039399626
BaltimoreMD,Quercus alba,5,0.009380863039399626,28,31,planted,0,0
BaltimoreMD,Quercus alba,5,0.009380863039399626,28,31,not sure,0,0
BaltimoreMD,Gleditsia triacanthos,4,0.0075046904315197,32,32,natural regeneration,1,0.001876172607879925
BaltimoreMD,Gleditsia triacanthos,4,0.0075046904315197,32,32,planted,3,0.005628517823639775
BaltimoreMD,Gleditsia triacanthos,4,0.0075046904315197,32,32,not sure,0,0
BaltimoreMD,Magnolia x soulangiana,4,0.0075046904315197,32,33,natural regeneration,4,0.0075046904315197
BaltimoreMD,Magnolia x soulangiana,4,0.0075046904315197,32,33,planted,0,0
BaltimoreMD,Magnolia x soulangiana,4,0.0075046904315197,32,33,not sure,0,0
BaltimoreMD,Prunus avium,4,0.0075046904315197,32,34,natural regeneration,0,0
BaltimoreMD,Prunus avium,4,0.0075046904315197,32,34,planted,4,0.0075046904315197
BaltimoreMD,Prunus avium,4,0.0075046904315197,32,34,not sure,0,0
BaltimoreMD,Quercus coccinea,4,0.0075046904315197,32,35,natural regeneration,4,0.0075046904315197
BaltimoreMD,Quercus coccinea,4,0.0075046904315197,32,35,planted,0,0
BaltimoreMD,Quercus coccinea,4,0.0075046904315197,32,35,not sure,0,0
BaltimoreMD,Quercus palustris,4,0.0075046904315197,32,36,natural regeneration,0,0
BaltimoreMD,Quercus palustris,4,0.0075046904315197,32,36,planted,3,0.005628517823639775
BaltimoreMD,Quercus palustris,4,0.0075046904315197,32,36,not sure,1,0.001876172607879925
BaltimoreMD,Broussonetia papyrifera,3,0.005628517823639775,37,37,natural regeneration,0,0
BaltimoreMD,Broussonetia papyrifera,3,0.005628517823639775,37,37,planted,3,0.005628517823639775
BaltimoreMD,Broussonetia papyrifera,3,0.005628517823639775,37,37,not sure,0,0
BaltimoreMD,Cornus florida,3,0.005628517823639775,37,38,natural regeneration,0,0
BaltimoreMD,Cornus florida,3,0.005628517823639775,37,38,planted,2,0.00375234521575985
BaltimoreMD,Cornus florida,3,0.005628517823639775,37,38,not sure,1,0.001876172607879925
BaltimoreMD,Lagerstroemia indica,3,0.005628517823639775,37,39,natural regeneration,0,0
BaltimoreMD,Lagerstroemia indica,3,0.005628517823639775,37,39,planted,3,0.005628517823639775
BaltimoreMD,Lagerstroemia indica,3,0.005628517823639775,37,39,not sure,0,0
BaltimoreMD,Liquidambar styraciflua,3,0.005628517823639775,37,40,natural regeneration,2,0.00375234521575985
BaltimoreMD,Liquidambar styraciflua,3,0.005628517823639775,37,40,planted,1,0.001876172607879925
BaltimoreMD,Liquidambar styraciflua,3,0.005628517823639775,37,40,not sure,0,0
BaltimoreMD,Taxodium distichum,3,0.005628517823639775,37,41,natural regeneration,0,0
BaltimoreMD,Taxodium distichum,3,0.005628517823639775,37,41,planted,3,0.005628517823639775
BaltimoreMD,Taxodium distichum,3,0.005628517823639775,37,41,not sure,0,0
BaltimoreMD,Tilia cordata,3,0.005628517823639775,37,42,natural regeneration,1,0.001876172607879925
BaltimoreMD,Tilia cordata,3,0.005628517823639775,37,42,planted,2,0.00375234521575985
BaltimoreMD,Tilia cordata,3,0.005628517823639775,37,42,not sure,0,0
BaltimoreMD,Tsuga canadensis,3,0.005628517823639775,37,43,natural regeneration,0,0
BaltimoreMD,Tsuga canadensis,3,0.005628517823639775,37,43,planted,1,0.001876172607879925
BaltimoreMD,Tsuga canadensis,3,0.005628517823639775,37,43,not sure,2,0.00375234521575985
BaltimoreMD,Ulmus rubra,3,0.005628517823639775,37,44,natural regeneration,3,0.005628517823639775
BaltimoreMD,Ulmus rubra,3,0.005628517823639775,37,44,planted,0,0
BaltimoreMD,Ulmus rubra,3,0.005628517823639775,37,44,not sure,0,0
BaltimoreMD,Zelkova serrata,3,0.005628517823639775,37,45,natural regeneration,0,0
BaltimoreMD,Zelkova serrata,3,0.005628517823639775,37,45,planted,3,0.005628517823639775
BaltimoreMD,Zelkova serrata,3,0.005628517823639775,37,45,not sure,0,0
BaltimoreMD,Acer x freemanii,2,0.00375234521575985,46,46,natural regeneration,0,0
BaltimoreMD,Acer x freemanii,2,0.00375234521575985,46,46,planted,2,0.00375234521575985
BaltimoreMD,Acer x freemanii,2,0.00375234521575985,46,46,not sure,0,0
