Assemblage,t,Method,Order.q,SC,qD,qD.LCL,qD.UCL
ClevelandOH,450,Extrapolation,1,0.9939225845848743,54.102573659388526,41.99764649563694,66.20750082314011
ClevelandOH,500,Extrapolation,1,0.9961380358596706,54.28366757568601,42.05407997018095,66.51325518119107
ClevelandOH,550,Extrapolation,1,0.9975458700775877,54.39729799684789,42.08023291473504,66.71436307896073
ClevelandOH,600,Extrapolation,1,0.9984404946661245,54.46859731422647,42.09027842053746,66.84691620791548
ClevelandOH,650,Extrapolation,1,0.999008994241024,54.513335269139176,42.092175063194134,66.93449547508422
ClevelandOH,700,Extrapolation,1,0.9993702538920575,54.541406850794644,42.09029405119202,66.99251965039727
ClevelandOH,750,Extrapolation,1,0.9995998205289155,54.55902083646244,42.08696078073845,67.03108089218642
ClevelandOH,800,Extrapolation,1,0.9997457013119133,54.57007302778224,42.08335214342797,67.05679391213651
ClevelandOH,850,Extrapolation,1,0.9998384029480888,54.577007910963886,42.08001409055153,67.07400173137624
ClevelandOH,900,Extrapolation,1,0.9998973112783913,54.58135931996067,42.07715676710083,67.0855618728205
ClevelandOH,950,Extrapolation,1,0.9999347452603813,54.58408968466348,42.07482025286542,67.09335911646154
ClevelandOH,1000,Extrapolation,1,0.9999585331185743,54.58580289788151,42.07296566477463,67.09864013098839
ClevelandOH,50,Rarefaction,2,0.7497979466158252,25.060857739507828,19.790238776545447,30.33147670247021
ClevelandOH,100,Extrapolation,2,0.8547574963681648,28.69136919099069,22.03445074888896,35.348287633092426
ClevelandOH,150,Extrapolation,2,0.9077039658533522,30.147153159113802,22.88355483038033,37.41075148784728
ClevelandOH,200,Extrapolation,2,0.9413494142128516,30.931886436896487,23.329164543093153,38.534608330699825
ClevelandOH,250,Extrapolation,2,0.9627298047529316,31.422647141723015,23.60352400387075,39.24177027957528
ClevelandOH,300,Extrapolation,2,0.9763162219931488,31.75856491672644,23.789398853238268,39.72773098021461
ClevelandOH,350,Extrapolation,2,0.9849498684683728,32.00293724164093,23.923636559653524,40.082237923628334
ClevelandOH,400,Extrapolation,2,0.9904362192951751,32.188698795601525,24.025124470451445,40.352273120751605
ClevelandOH,450,Extrapolation,2,0.9939225845848743,32.33467768740946,24.104541685719795,40.564813689099125
ClevelandOH,500,Extrapolation,2,0.9961380358596706,32.45241759325239,24.168380337448053,40.73645484905673
ClevelandOH,550,Extrapolation,2,0.9975458700775877,32.54938992200222,24.22081409566045,40.87796574834399
ClevelandOH,600,Extrapolation,2,0.9984404946661245,32.63064400033157,24.26464816459719,40.99663983606595
ClevelandOH,650,Extrapolation,2,0.999008994241024,32.699714979957044,24.301837594232136,41.09759236568195
ClevelandOH,700,Extrapolation,2,0.9993702538920575,32.759151836104465,24.33378662803952,41.18451704416941
ClevelandOH,750,Extrapolation,2,0.9995998205289155,32.810838831777886,24.3615298989688,41.260147764586975
ClevelandOH,800,Extrapolation,2,0.9997457013119133,32.856198932766056,24.385846518021168,41.32655134751094
ClevelandOH,850,Extrapolation,2,0.9998384029480888,32.896326832042014,24.407334363760327,41.3853193003237
ClevelandOH,900,Extrapolation,2,0.9998973112783913,32.932078451928845,24.42645987935407,41.43769702450362
ClevelandOH,950,Extrapolation,2,0.9999347452603813,32.96413267761139,24.443592306652533,41.484673048570244
ClevelandOH,1000,Extrapolation,2,0.9999585331185743,32.993034879115605,24.459027750572687,41.52704200765852
DesMoinesIA,50,Rarefaction,0,0.8336067205460005,42.25127510668549,38.268478315980495,46.234071897390486
DesMoinesIA,100,Rarefaction,0,0.92489371106483,55.16806617055997,49.828931853456666,60.50720048766327
DesMoinesIA,150,Extrapolation,0,0.9617451268186409,61.42535590273796,54.26994567234699,68.58076613312893
DesMoinesIA,200,Extrapolation,0,0.9805060640803323,64.61388141779156,55.15537809458251,74.07238474100062
DesMoinesIA,250,Extrapolation,0,0.9900662711430634,66.23869172036443,54.64057882978042,77.83680461094843
DesMoinesIA,300,Extrapolation,0,0.9949379658674483,67.06666330374458,53.71655715829134,80.41676944919782
DesMoinesIA,350,Extrapolation,0,0.9974204863120232,67.48858144508051,52.77278249637395,82.20438039378708
DesMoinesIA,400,Extrapolation,0,0.9986855302251576,67.70358268613958,51.94572569527066,83.46143967700851
DesMoinesIA,450,Extrapolation,0,0.9993301718858761,67.81314311772134,51.268072184411785,84.3582140510309
DesMoinesIA,500,Extrapolation,0,0.9996586686806667,67.86897297297824,50.732031019774254,85.00591492618223
DesMoinesIA,550,Extrapolation,0,0.9998260642288653,67.8974227763699,50.31642814655113,85.47841740618865
DesMoinesIA,600,Extrapolation,0,0.9999113657295225,67.91192024030384,49.99801788191142,85.82582259869626
DesMoinesIA,650,Extrapolation,0,0.9999548337075702,67.91930786466182,49.75581129843049,86.08280443089315
DesMoinesIA,700,Extrapolation,0,0.999976984139872,67.92307245368949,49.57235253335709,86.27379237402188
DesMoinesIA,750,Extrapolation,0,0.9999882715673806,67.9249908147025,49.433727132883405,86.41625449652159
DesMoinesIA,800,Extrapolation,0,0.9999940234198964,67.92596837399229,49.32910764346105,86.52282910452354
DesMoinesIA,850,Extrapolation,0,0.9999969544515543,67.92646651910606,49.25018870555824,86.60274433265388
DesMoinesIA,900,Extrapolation,0,0.9999984480480184,67.92672036412289,49.19065466363058,86.66278606461519
DesMoinesIA,950,Extrapolation,0,0.9999992091555934,67.92684971858364,49.14572793388334,86.70797150328394
DesMoinesIA,1000,Extrapolation,0,0.9999995970011425,67.926915635089415,49.11180540127296,86.74202586890587
DesMoinesIA,50,Rarefaction,1,0.8336067205460005,30.48292111909225,26.92103437779464,34.04480786038986
DesMoinesIA,100,Rarefaction,1,0.92489371106483,35.450433906798494,31.171877281007315,39.72899053258968
DesMoinesIA,150,Extrapolation,1,0.9617451268186409,37.7287669972339,33.107446471663394,42.3500875228044
DesMoinesIA,200,Extrapolation,1,0.9805060640803323,39.17743186204124,34.31725949945378,44.037604224628694
DesMoinesIA,250,Extrapolation,1,0.9900662711430634,40.1002279147139,35.07137041466032,45.129085414767474
DesMoinesIA,300,Extrapolation,1,0.9949379658674483,40.68804679229914,35.539086369617074,45.837007214981206
DesMoinesIA,350,Extrapolation,1,0.9974204863120232,41.062486010851096,35.82778291530328,46.29718910639891
DesMoinesIA,400,Extrapolation,1,0.9986855302251576,41.30100289715077,36.005159375028306,46.59684641927323
DesMoinesIA,450,Extrapolation,1,0.9993301718858761,41.45293758302608,36.11363573755676,46.79223942849539
DesMoinesIA,500,Extrapolation,1,0.9996586686806667,41.54971961439566,36.17964796230116,46.919791266490165
DesMoinesIA,550,Extrapolation,1,0.9998260642288653,41.611369536808446,36.21959543423209,47.0031436393848
DesMoinesIA,600,Extrapolation,1,0.9999113657295225,41.650640389876074,36.24361123431477,47.05766954543738
DesMoinesIA,650,Extrapolation,1,0.9999548337075702,41.67565582931708,36.257933876777244,47.093377781856915
DesMoinesIA,700,Extrapolation,1,0.999976984139872,41.69159060438674,36.26639038660123,47.11679082217225
DesMoinesIA,750,Extrapolation,1,0.9999882715673806,41.7017410179791,36.271319463015715,47.13216257294249
DesMoinesIA,800,Extrapolation,1,0.9999940234198964,41.70820680715062,36.27414407300453,47.142269541296706
DesMoinesIA,850,Extrapolation,1,0.9999969544515543,41.712325499382224,36.27572555756994,47.14892544119451
DesMoinesIA,900,Extrapolation,1,0.9999984480480184,41.714949096478996,36.276582035760015,47.15331615719798
DesMoinesIA,950,Extrapolation,1,0.9999992091555934,41.71662032155218,36.27702275078791,47.15621789231645
DesMoinesIA,1000,Extrapolation,1,0.9999995970011425,41.71768488792506,36.27723046861283,47.15813930723729
DesMoinesIA,50,Rarefaction,2,0.8336067205460005,23.136466809054987,19.77588420078304,26.497049417326934
DesMoinesIA,100,Rarefaction,2,0.92489371106483,25.52330082654703,21.515974927540448,29.53062672555361
DesMoinesIA,150,Extrapolation,2,0.9617451268186409,26.432246662478267,22.159543001402582,30.704950323553952
DesMoinesIA,200,Extrapolation,2,0.9805060640803323,26.911437006473967,22.494591609060848,31.328282403887087
DesMoinesIA,250,Extrapolation,2,0.9900662711430634,27.20738267992571,22.700055198084748,31.714710161766675
DesMoinesIA,300,Extrapolation,2,0.9949379658674483,27.408322637141175,22.83892417598229,31.977721098300062
DesMoinesIA,350,Extrapolation,2,0.9974204863120232,27.55367800801854,22.939058254695986,32.168297761341094
DesMoinesIA,400,Extrapolation,2,0.9986855302251576,27.663710340064878,23.01467962291357,32.312741057216186
DesMoinesIA,450,Extrapolation,2,0.9993301718858761,27.749900502563268,23.073807385957608,32.42599361916893
DesMoinesIA,500,Extrapolation,2,0.9996586686806667,27.81924029283569,23.121306847481634,32.51717373818975
DesMoinesIA,550,Extrapolation,2,0.9998260642288653,27.87623112183164,23.160301107850774,32.5921611358125
DesMoinesIA,600,Extrapolation,2,0.9999113657295225,27.923902155616737,23.192886797685034,32.65491751354844
DesMoinesIA,650,Extrapolation,2,0.9999548337075702,27.964366716796246,23.22052376214838,32.70820967144411
DesMoinesIA,700,Extrapolation,2,0.999976984139872,27.999144083382113,23.24425975039524,32.75402841636899
DesMoinesIA,750,Extrapolation,2,0.9999882715673806,28.029354512508924,23.264866239827064,32.79384278519078
DesMoinesIA,800,Extrapolation,2,0.9999940234198964,28.055842166926002,23.282923863031332,32.828760470820676
DesMoinesIA,850,Extrapolation,2,0.9999969544515543,28.079255234967842,23.298877983030273,32.85963248690541
DesMoinesIA,900,Extrapolation,2,0.9999984480480184,28.100099680901288,23.31307591691799,32.88712344488459
DesMoinesIA,950,Extrapolation,2,0.9999992091555934,28.118776224546238,23.325792508930746,32.91175994016173
DesMoinesIA,1000,Extrapolation,2,0.9999995970011425,28.1356063531721,23.33724809623649,32.933964610107715
HoustonTX,50,Rarefaction,0,0.8667724612334683,37.91611252298284,34.21332635839617,41.61889868756951
HoustonTX,100,Rarefaction,0,0.9120487283219685,52.094684660603,46.13732217154435,58.052047149661654
HoustonTX,150,Extrapolation,0,0.9315656345208105,62.443580348802925,54.191187223831434,70.69597347377442
HoustonTX,200,Extrapolation,0,0.9463613829216211,70.5455341197616,59.54230308778156,81.54876515174163
HoustonTX,250,Extrapolation,0,0.9579582389354384,76.89581723942223,62.82148036344092,90.97015411540353
HoustonTX,300,Extrapolation,0,0.9670478142486983,81.87314700948275,64.63300606002055,99.11328795894495
HoustonTX,350,Extrapolation,0,0.9741721916900483,85.77436073068368,65.4307082591701,106.11801320219726
HoustonTX,400,Extrapolation,0,0.9797562538907071,88.83211844447514,65.53454430396509,112.1296925849852
HoustonTX,450,Extrapolation,0,0.9841330223757465,91.228778280218,65.16733822066992,117.29021833976607
HoustonTX,500,Extrapolation,0,0.9875635182554977,93.10727190394618,64.4848751787971,121.72966862909527
HoustonTX,550,Extrapolation,0,0.9902523289662346,94.57962865719136,63.596898935336675,125.56235837904606
HoustonTX,600,Extrapolation,0,0.9923598094272512,95.73365674727572,62.5812249905561,128.88608850399532
HoustonTX,650,Extrapolation,0,0.9940116452652413,96.63817994097073,61.49322964776069,131.78313023418076
HoustonTX,700,Extrapolation,0,0.9953063484362269,97.34714206673009,60.37231404697687,134.3219700864833
HoustonTX,750,Extrapolation,0,0.9963211322678936,97.90282410923027,59.24638156202417,136.55926665643636
HoustonTX,800,Extrapolation,0,0.9971165162972913,98.33836575685558,58.13499086048754,138.54174065322363
HoustonTX,850,Extrapolation,0,0.9977399355265686,98.67974178182604,57.05160958907721,140.30787397457487
HoustonTX,900,Extrapolation,0,0.9982285693450361,98.94731112005124,56.005245636242684,141.8893766038598
HoustonTX,950,Extrapolation,0,0.9986115588284163,99.15703103451939,55.001639972431164,143.31242209660763
HoustonTX,1000,Extrapolation,0,0.9989117446502652,99.32140877232845,54.04414579941331,144.5986717452436
HoustonTX,50,Rarefaction,1,0.8667724612334683,23.665790828655652,21.108676690845705,26.2229049664656
HoustonTX,100,Rarefaction,1,0.9120487283219685,26.699718018373453,23.648147109770647,29.751288926976258
HoustonTX,150,Extrapolation,1,0.9315656345208105,28.152880621334106,24.848154783430022,31.45760645923819
HoustonTX,200,Extrapolation,1,0.9463613829216211,29.177409500563613,25.690226574424287,32.66459242670294
HoustonTX,250,Extrapolation,1,0.9579582389354384,29.9358267157759,26.3081538050287,33.563499626523104
HoustonTX,300,Extrapolation,1,0.9670478142486983,30.497252249005314,26.759187297897412,34.235317200113215
HoustonTX,350,Extrapolation,1,0.9741721916900483,30.91285282219867,27.086802254004013,34.738903390393325
HoustonTX,400,Extrapolation,1,0.9797562538907071,31.220505086329062,27.323766389641342,35.11724378301678
HoustonTX,450,Extrapolation,1,0.9841330223757465,31.448247591343662,27.494539831219193,35.40195535146813
HoustonTX,500,Extrapolation,1,0.9875635182554977,31.616836139641627,27.61721890895676,35.61645337032649
HoustonTX,550,Extrapolation,1,0.9902523289662346,31.741635410710476,27.705092353873987,35.778178467546965
HoustonTX,600,Extrapolation,1,0.9923598094272512,31.834019254195432,27.76786049266031,35.90017801573055
HoustonTX,650,Extrapolation,1,0.9940116452652413,31.90240727011858,27.812571068899587,35.992243471337574
HoustonTX,700,Extrapolation,1,0.9953063484362269,31.953032147212653,27.844325680581242,36.061738613844064
HoustonTX,750,Extrapolation,1,0.9963211322678936,31.990507692396925,27.86680624802144,36.11420913677241
HoustonTX,800,Extrapolation,1,0.9971165162972913,32.018249319981486,27.88266357944498,36.15383506051799
HoustonTX,850,Extrapolation,1,0.9977399355265686,32.03878532278696,27.893802092968713,36.1837685526052
HoustonTX,900,Extrapolation,1,0.9982285693450361,32.05398729354158,27.90158733080313,36.20638725628003
HoustonTX,950,Extrapolation,1,0.9986115588284163,32.06524069650484,27.906996599339223,36.22348479367045
HoustonTX,1000,Extrapolation,1,0.9989117446502652,32.073571134728766,27.91072799576378,36.236414273693754
HoustonTX,50,Rarefaction,2,0.8667724612334683,16.78351402641714,14.610372853898559,18.95665519893572
HoustonTX,100,Rarefaction,2,0.9120487283219685,17.744282091545557,15.332518831008555,20.156045352082558
HoustonTX,150,Extrapolation,2,0.9315656345208105,18.089457584094202,15.588094360616028,20.590820807572374
HoustonTX,200,Extrapolation,2,0.9463613829216211,18.267130758599652,15.718852036429126,20.815409480770178
HoustonTX,250,Extrapolation,2,0.9579582389354384,18.375419882301063,15.798282020907495,20.952557743694634
HoustonTX,300,Extrapolation,2,0.9670478142486983,18.448328736242185,15.851647692966386,21.045009779517983
HoustonTX,350,Extrapolation,2,0.9741721916900483,18.50076172019174,15.889969895717433,21.111553544666048
HoustonTX,400,Extrapolation,2,0.9797562538907071,18.540282468126552,15.918823770711583,21.16174116554152
HoustonTX,450,Extrapolation,2,0.9841330223757465,18.571137754917356,15.941332500372567,21.200943009462144
HoustonTX,500,Extrapolation,2,0.9875635182554977,18.59589602733491,15.959381743524094,21.232410311145724
HoustonTX,550,Extrapolation,2,0.9902523289662346,18.616201950175093,15.974177329903966,21.25822657044622
HoustonTX,600,Extrapolation,2,0.9923598094272512,18.63315745911632,15.986526298616376,21.279788619616262
HoustonTX,650,Extrapolation,2,0.9940116452652413,18.647528570742015,15.996989167460287,21.298067974023745
HoustonTX,700,Extrapolation,2,0.9953063484362269,18.6598643219201,16.005967383591663,21.313761260248537
HoustonTX,750,Extrapolation,2,0.9963211322678936,18.670568515514912,16.01375601387988,21.327381017149943
HoustonTX,800,Extrapolation,2,0.9971165162972913,18.679944764127455,16.02057679287235,21.33931273538256
HoustonTX,850,Extrapolation,2,0.9977399355265686,18.688225748807067,16.026599571499876,21.34985192611426
HoustonTX,900,Extrapolation,2,0.9982285693450361,18.695592790218562,16.03195665368861,21.359228926748514
HoustonTX,950,Extrapolation,2,0.9986115588284163,18.70218927869271,16.03675262810451,21.367625929280912
HoustonTX,1000,Extrapolation,2,0.9989117446502652,18.70813009957833,16.041071264290906,21.375188934865754
KansasCityMO,50,Rarefaction,0,0.9157480558051,43.241528169032996,39.33994302829983,47.143113309766164
KansasCityMO,100,Extrapolation,0,0.9512599206349206,54.170286195286174,48.48096473451227,59.85960765606008
KansasCityMO,150,Extrapolation,0,0.9679246060362695,61.09875539851292,53.35106006307867,68.84645073394717
KansasCityMO,200,Extrapolation,0,0.9788914808648088,65.65831669086295,55.30662939162015,76.01000399010574
KansasCityMO,250,Extrapolation,0,0.9861086794262117,68.6589216685129,55.588681359735965,81.72916197728983
KansasCityMO,300,Extrapolation,0,0.9908582508300147,70.63359196124566,55.018763069891946,86.24842085259937
KansasCityMO,350,Extrapolation,0,0.9939838996988796,71.9331041576345,54.054110380703264,89.81209793456574
KansasCityMO,400,Extrapolation,0,0.99604086021612,72.78830107571156,52.94263366385197,92.63396848757114
KansasCityMO,450,Extrapolation,0,0.9973945268456741,73.35109823199902,51.81716998755136,94.88502647644668
KansasCityMO,500,Extrapolation,0,0.9982853622937101,73.72146981827349,50.746470083738174,96.69646955280881
KansasCityMO,550,Extrapolation,0,0.9988716128358683,73.96520792246784,49.763154749433895,98.16726109550179
KansasCityMO,600,Extrapolation,0,0.9992574188777569,74.12560970715612,48.879483111500534,99.3717363028117
KansasCityMO,650,Extrapolation,0,0.9995113142539722,74.23116863326752,48.09644090224332,100.3658963642917
KansasCityMO,700,Extrapolation,0,0.9996784004451267,74.30063598304449,47.409039167582606,101.19223279850637
KansasCityMO,750,Extrapolation,0,0.9997883583171079,74.34635180133486,46.809406732890636,101.88329686977909
KansasCityMO,800,Extrapolation,0,0.9998607205723432,74.37643695714792,46.28857645373816,102.46429746055767
KansasCityMO,850,Extrapolation,0,0.9999083415010536,74.39623571902385,45.837491402848826,102.95498003519887
KansasCityMO,900,Extrapolation,0,0.9999396803923561,74.40926510049876,45.447544662906566,103.37098553809095
KansasCityMO,950,Extrapolation,0,0.9999603042259242,74.41783961554583,45.11084206833853,103.72483716275313
KansasCityMO,1000,Extrapolation,0,0.9999738765794237,74.42348242433411,44.82030293337973,104.02666191528849
KansasCityMO,50,Rarefaction,1,0.9157480558051,29.402652892955206,26.463546218910572,32.34175956699984
KansasCityMO,100,Extrapolation,1,0.9512599206349206,32.22395875465001,28.833502352148663,35.61441515715136
KansasCityMO,150,Extrapolation,1,0.9679246060362695,33.57675637807771,29.97069338873085,37.18281936742457
KansasCityMO,200,Extrapolation,1,0.9788914808648088,34.44943965412026,30.700898738242724,38.197980569997796
KansasCityMO,250,Extrapolation,1,0.9861086794262117,35.012403461193415,31.165890948695786,38.85891597369105
KansasCityMO,300,Extrapolation,1,0.9908582508300147,35.37556872031412,31.459666815738778,39.29147062488946
KansasCityMO,350,Extrapolation,1,0.9939838996988796,35.60984489184617,31.643971878156815,39.57571790553553
KansasCityMO,400,Extrapolation,1,0.99604086021612,35.76097532948937,31.758863065012243,39.763087593966496
KansasCityMO,450,Extrapolation,1,0.9973945268456741,35.85846885191147,31.830041250819598,39.88689645300334
KansasCityMO,500,Extrapolation,1,0.9982853622937101,35.92136145688564,31.87385180596879,39.96887110780249
KansasCityMO,550,Extrapolation,1,0.9988716128358683,35.96193317552058,31.900619163281483,40.02324718775967
KansasCityMO,600,Extrapolation,1,0.9992574188777569,35.98810579714546,31.916829060795514,40.0593825334954
KansasCityMO,650,Extrapolation,1,0.9995113142539722,36.00498963016429,31.926536757184916,40.08344250314366
KansasCityMO,700,Extrapolation,1,0.9996784004451267,36.015881310084374,31.93226668190764,40.09949593826111
KansasCityMO,750,Extrapolation,1,0.9997883583171079,36.0229074807027,31.935583120877762,40.11023184052764
KansasCityMO,800,Extrapolation,1,0.9998607205723432,36.027440029760335,31.937450388569815,40.117429670950855
KansasCityMO,850,Extrapolation,1,0.9999083415010536,36.030363955476886,31.938459269133016,40.12226864182076
KansasCityMO,900,Extrapolation,1,0.9999396803923561,36.03225016597064,31.93896892856709,40.12553140337418
KansasCityMO,950,Extrapolation,1,0.9999603042259242,36.03346695133786,31.939195587847614,40.1277383148281
KansasCityMO,1000,Extrapolation,1,0.9999738765794237,36.034251893758004,31.939267756450217,40.12923603106579
KansasCityMO,50,Rarefaction,2,0.9157480558051,22.121625788788613,19.44291060231791,24.800340975259317
KansasCityMO,100,Extrapolation,2,0.9512599206349206,23.407853681124735,20.418669502792426,26.397037859457043
KansasCityMO,150,Extrapolation,2,0.9679246060362695,23.870491344132695,20.76410509637554,26.97687759188985
KansasCityMO,200,Extrapolation,2,0.9788914808648088,24.108736370879694,20.940852550986683,27.276620190772704
KansasCityMO,250,Extrapolation,2,0.9861086794262117,24.253979885221412,21.048223774949708,27.459735995493116
KansasCityMO,300,Extrapolation,2,0.9908582508300147,24.351785062247256,21.120363620131556,27.583206504362956
KansasCityMO,350,Extrapolation,2,0.9939838996988796,24.422130241026032,21.172168406662013,27.67209207539005
KansasCityMO,400,Extrapolation,2,0.99604086021612,24.475156412899146,21.211174083554134,27.739138742244158
KansasCityMO,450,Extrapolation,2,0.9973945268456741,24.516558455531936,21.241602386912092,27.79151452415178
KansasCityMO,500,Extrapolation,2,0.9982853622937101,24.549781077382253,21.266002288514095,27.83355986625041
KansasCityMO,550,Extrapolation,2,0.9988716128358683,24.57703026920302,21.28600381206898,27.868056726337063
KansasCityMO,600,Extrapolation,2,0.9992574188777569,24.599784180115723,21.30269791327225,27.896870446959195
KansasCityMO,650,Extrapolation,2,0.9995113142539722,24.61907042303084,21.31684230657353,27.921298539488152
KansasCityMO,700,Extrapolation,2,0.9996784004451267,24.63562557381836,21.328979676539575,27.942271471097143
KansasCityMO,750,Extrapolation,2,0.9997883583171079,24.64999139166076,21.339508902874503,27.960473880447015
KansasCityMO,800,Extrapolation,2,0.9998607205723432,24.66257523307687,21.348729733971673,27.976420732182063
KansasCityMO,850,Extrapolation,2,0.9999083415010536,24.673689297091734,21.356871781066367,27.9905068131171
KansasCityMO,900,Extrapolation,2,0.9999396803923561,24.683576877802103,21.364113898463316,28.00303985714089
KansasCityMO,950,Extrapolation,2,0.9999603042259242,24.69243038018219,21.3705974741638,28.01426328620058
KansasCityMO,1000,Extrapolation,2,0.9999738765794237,24.700403964307892,21.376435752164205,28.02437217645158
MadisonWI,50,Rarefaction,0,0.8462366606025421,43.43089578953042,39.502508627258045,47.35928295180279
MadisonWI,100,Extrapolation,0,0.9384432233027395,55.102334135317435,49.2576852920127,60.94698297862217
MadisonWI,150,Extrapolation,0,0.9758566859172255,59.74014798019001,51.568667577556546,67.91162838282347
MadisonWI,200,Extrapolation,0,0.9905306995236897,61.559154795067386,51.05155802618653,72.06675156394824
MadisonWI,250,Extrapolation,0,0.99628602555543,62.27259131995689,49.88692103515374,74.65826160476004
MadisonWI,300,Extrapolation,0,0.9985433341977661,62.55240977411739,48.781339472961335,76.32348007527345
MadisonWI,350,Extrapolation,0,0.9994286780129842,62.66215796412057,47.902842072334806,77.42147385590633
MadisonWI,400,Extrapolation,0,0.9997759205904696,62.70520253473371,47.250489429319515,78.1599156401479
MadisonWI,450,Extrapolation,0,0.9999121133390336,62.72208513716402,46.78057231488057,78.66359795944747
MadisonWI,500,Extrapolation,0,0.9999655297861058,62.72870669850753,46.44684484412409,79.01056855289097
MadisonWI,550,Extrapolation,0,0.999986480364223,62.731303755140644,46.211316134546905,79.25129137573438
MadisonWI,600,Extrapolation,0,0.9999946974349477,62.732322352236665,46.04544033199958,79.41920437247376
MadisonWI,650,Extrapolation,0,0.9999979202697027,62.732721858366325,45.928600831401184,79.53684288533147
MadisonWI,700,Extrapolation,0,0.9999991843045645,62.73287854951366,45.84618603361052,79.61957106541679
MadisonWI,750,Extrapolation,0,0.9999996800743614,62.73294000568123,45.78793150381039,79.67794850755206
MadisonWI,800,Extrapolation,0,0.999999874521286,62.73296410953519,45.74665263306316,79.71927558600723
MadisonWI,850,Extrapolation,0,0.9999999507857272,62.73297356335893,45.71732434046905,79.74862278624882
MadisonWI,900,Extrapolation,0,0.9999999806975656,62.73297727126321,45.69642901469779,79.76952552782862
MadisonWI,950,Extrapolation,0,0.9999999924293512,62.73297872554822,45.68150000039383,79.7844574507026
MadisonWI,1000,Extrapolation,0,0.9999999970306997,62.73297929593643,45.67080371132916,79.7951548805437
MadisonWI,50,Rarefaction,1,0.8462366606025421,32.64539883212221,29.218795387957613,36.07200227628681
MadisonWI,100,Extrapolation,1,0.9384432233027395,37.89219366880386,33.74575715310092,42.03863018450681
MadisonWI,150,Extrapolation,1,0.9758566859172255,40.42809619101172,35.90532523476888,44.950867147254556
MadisonWI,200,Extrapolation,1,0.9905306995236897,41.88748530958758,37.12385925580405,46.651111363371115
MadisonWI,250,Extrapolation,1,0.99628602555543,42.72735063594221,37.80690312200173,47.64779814988269
MadisonWI,300,Extrapolation,1,0.9985433341977661,43.21068558577458,38.18738337004631,48.23398780150284
MadisonWI,350,Extrapolation,1,0.9994286780129842,43.488840507044436,38.398115978605446,48.57956503548343
MadisonWI,400,Extrapolation,1,0.9997759205904696,43.64891616524684,38.51418809451721,48.78364423597647
MadisonWI,450,Extrapolation,1,0.9999121133390336,43.74103826839695,38.57774688852688,48.904329648267016
MadisonWI,500,Extrapolation,1,0.9999655297861058,43.7940537111201,38.61231616705148,48.97579125518872
MadisonWI,550,Extrapolation,1,0.999986480364223,43.82456362210803,38.63096396077718,49.01816328343888
MadisonWI,600,Extrapolation,1,0.9999946974349477,43.842121801775654,38.64091870985863,49.04332489369268
MadisonWI,650,Extrapolation,1,0.9999979202697027,43.852226376428874,38.64616095414652,49.05829179871123
MadisonWI,700,Extrapolation,1,0.9999991843045645,43.85804146836068,38.648871519465175,49.06721141725619
MadisonWI,750,Extrapolation,1,0.9999996800743614,43.86138800152372,38.65023780702894,49.072538196018506
MadisonWI,800,Extrapolation,1,0.999999874521286,43.86331390129326,38.65090127461899,49.07572652796753
MadisonWI,850,Extrapolation,1,0.9999999507857272,43.864422239308034,38.65120497103898,49.07763950757709
MadisonWI,900,Extrapolation,1,0.9999999806975656,43.865060077878056,38.65132994627837,49.07879020947774
MadisonWI,950,Extrapolation,1,0.9999999924293512,43.865427148244656,38.651370071920255,49.07948422456906
MadisonWI,1000,Extrapolation,1,0.9999999970306997,43.86563839394282,38.651372836368274,49.07990395151736
MadisonWI,50,Rarefaction,2,0.8462366606025421,25.20091133528194,21.69917671873229,28.70264595183159
MadisonWI,100,Extrapolation,2,0.9384432233027395,28.052663983722933,23.821179735233088,32.28414823221278
MadisonWI,150,Extrapolation,2,0.9758566859172255,29.15229531953119,24.617416169101055,33.68717446996133
MadisonWI,200,Extrapolation,2,0.9905306995236897,29.735085455955986,25.03454284563433,34.43562806627764
MadisonWI,250,Extrapolation,2,0.99628602555543,30.096079985581877,25.29124417420464,34.90091579695911
MadisonWI,300,Extrapolation,2,0.9985433341977661,30.34165229701302,25.465139626307455,35.218164967718586
MadisonWI,350,Extrapolation,2,0.9994286780129842,30.519529076568787,25.590730449613,35.44832770352457
MadisonWI,400,Extrapolation,2,0.9997759205904696,30.654311375177805,25.685688836494723,35.622933913860884
MadisonWI,450,Extrapolation,2,0.9999121133390336,30.759967928560574,25.76000362239315,35.759932234728
MadisonWI,500,Extrapolation,2,0.9999655297861058,30.84501902258949,25.81974650191281,35.87029154326617
MadisonWI,550,Extrapolation,2,0.999986480364223,30.914956907785356,25.86882071463981,35.9610931009309
MadisonWI,600,Extrapolation,2,0.9999946974349477,30.97348120769565,25.909849745761026,36.03711266963027
MadisonWI,650,Extrapolation,2,0.9999979202697027,31.02317511652768,25.944662079181555,36.1016881538738
MadisonWI,700,Extrapolation,2,0.9999991843045645,31.065896985846827,25.974571127604985,36.157222844088665
MadisonWI,750,Extrapolation,2,0.9999996800743614,31.103017896893494,26.000544664501852,36.205491129285136
MadisonWI,800,Extrapolation,2,0.999999874521286,31.135571541951837,26.023311503585525,36.24783158031815
MadisonWI,850,Extrapolation,2,0.9999999507857272,31.164351988779128,26.043430964454647,36.28527301310361
